KEY,LANGUAGE,TEXT
124586352,E,Effective Date must be on the plan close date
124586302,E,reason Grant Repayment needs override
124585149,E,Effective Date must be on or before the plan close date
124586301,E,Can only be processed on individual plans
124587842,E,Outstanding QESI Contribution can only be entered if the Effective Date of the Transfer is in 2011
124587844,E,The sum of the Outstanding QESI Contribution value and the Year-To-Date Contribution is greater than the plan-to-date contributions for roleDesc
124587845,E,Outstanding QESI Contribution amount must be greater than 0.00
124587846,E,The Year of the Outstanding QESI Contribution must be greater than or equal to 2007 and prior to 2011
124586638,E,"Supervisor override required, plan is restricted"
124585151,E,Payment will exceed the annual maximum amount
124585146,E,Plan is annulled
124585147,E,Plan is closed
124585148,E,Plan is not closed
124585145,E,Plan is pending
124585150,E,Plan is restricted
124587843,E,Transfer must be from an RESP plan that does not participate in QESI
124586886,E,Withdrawal is not allowed for client with age below 65
124586560,E,Invalid Payment Type Or Frequency
124586562,E,This payment amount exceeds the monthly allowable amount
124586561,E,Withdrawal is not allowed for client with age below 54 and has temporary income selected 
117440767,E,CCRA Record Type
134155907,E,Amendment
134155908,E,Cancel
134155906,E,Original
117440556,E,Contribution Result
120324521,E,Accepted
120324522,E,Refused
117440554,E,Contribution Rule
120193446,E,Not Applicable
120193444,E,New Rules
120193445,E,Old Rules
117440555,E,Deposit Type
120258984,E,In-Specie Transfer
120258983,E,Regular
117440601,E,Legislation & Taxation Transaction Description
123274703,E,ESTATE OF
123273945,E,A contribution has forced the registration year to change; Revenue Canada must be informed
117440600,E,Legislation & Taxation diagnostic
123211155,E,ACESG cannot be requested without a CESG request
123210916,E,ACESG has been requested and there is no PCG associated to the beneficiary on date
123211159,E,AIP grant repayment failed
123210210,E,AIP prior to an EAP or a Transfer-in is not Allowed
123211204,E,AMP catch-up was not paid as the Annuitant is either 70 or 71 in 2007
123211205,E,AMP catch-up was not paid as the Annuitant is 71 in 2008
123209945,E,AMP Override Amount excess AMP remaining in Plan
123209947,E,AMP Override Amount excess Payment
123209946,E,Override required for AMP Override
123211468,E,APGrant cannot be received if PGrant province is not Quebec
123209975,E,Absolute taxs exceeds payment
123210308,E,Fail to access SF Ltx
123211338,E,there is already an active CDSB Request
123210917,E,There is an active CLB or ACESG request. They must be terminated prior to changing the sibling indicator
123209465,E,Add Tax Transaction for acctnum is overdue
123210882,E,Grant repayment due to adjudication failed. Bene Ref id = 1
123209004,E,Spousal Transfer not allowed if a beneficiary or estate payment has already been made
123210915,E,The relationship of subscriber cannot be agency if the subscriber is not an organization 
123210690,E,Beneficiary can only have one allocation
123211070,E,The allocations must equal the deposit amount
123211363,E,The allocations must equal the refund amount
123211110,E,Allocations do not equal the repayment amount
123211408,E,The sum of allocated CDSGallocation CDSG and CDSBallocation CDSB amounts must equal the requested amount of GrantRepayAmt
123209107,E,Plan is already registered
123211069,E,Amount must be greater than or equal to $0.00
123210694,E,New notional amounts are not equal to the transfer amount 1 
123210346,E,Amt must be greater than or equal to zero
123210811,E,Amount must be greater than zero
123211605,E,Annual Information Return for the requested year has never been submitted or is already cancelled.
123211529,E,The Annual Maximum LDAP will be surpassed
123210675,E,"Transfer to destination plan type selected is not permitted, annuitant is over age 71"
123211167,E,An error occurred while retrieving annuitant or spousal information
123209016,E,Registered plan has been annulled
123209015,E,Plan with unreversed transactions has been annulled
123210370,E,"Cannot annul, the Plan has been registered"
123211190,E,Application date is not within 6 years of the 14th birthday
123210933,E,Application date is greater than 2 years past the applicable birthday
123210928,E,Application date is greater than 2 years past the birth date
123211188,E,Application date is not within 6 years of the date of birth
123211606,E,There is no PCG associated to this beneficiary on the last day of the submission year
123211170,E,Tech Error: Associate role role does not exist
123209820,E,RESP Beneficiary is not associated with a parent
123211114,E,Amount entered for beneficiary 1 is greater than the amount available
123211080,E,CLB Beneficiary allocations do not equal the CLB Grant allocation
123211081,E,Beneficiary CLB allocation must be made
123210924,E,"Beneficiary date of birth must be greater than or equal to January 1, 2004"
123210927,E,"Beneficiary date of birth must be greater than or equal to January 1, 2005"
123211737,E,"There is a Date of Death, election not allowed"
123211379,E,the beneficiary must be under age 18 as of December 31 the year of the request
123210925,E,"The beneficiary is older than age 21, cannot apply for CLB"
123211189,E,"Beneficiary is not eligible for PGrant because the date of birth is prior to January 1, 1991"
123211187,E,"Beneficiary is less than 8 years of age as of the request date; must be born on or after January 1, 2005 to apply for the PGrant"
123210923,E,Beneficiary 1 must be active 
123211522,E,Beneficiary is not between 27 and 58 years of age at the end of previous year. The request must be from holder
123211523,E,Beneficiary is not eligible to request a pmtType
123211466,E,The sum of all notionalType Beneficiary Allocations beneTotal does not equal the notionalType amount planTotal
123211501,E,The beneficiary's SIN is blank.
123209972,E,Maximum Adjustment Type cannot be blank
123211339,E,there is a date of death specified on the Beneficiary
123211335,E,CDSB Request
123211342,E,this CDSB Request has already been terminated
123211337,E,the CDSB Request date is after the end of the year the Beneficiary turns age 49
123211336,E,the CDSB Request Date is prior to the Creation Date
123211635,E,The CDSB Termination is invalid as the CDSB Request has not been Accepted by HRSDC
123211341,E,the CDSB Terminate date is prior to the CDSB Request date
123211343,E,CDSB Termination
123211502,E,"If the PGrant Province is Quebec and either PGrant AC or UC is greater than zero, the sum of CESG AC and CESG UC must equal to the sum of PGrant AC, UC Pre 02/21/2007 and UC Post 02/20/2007"
123211171,E,CESG amount entered is greater than the withdrawal amount
123211298,E,CESG notional is negative
123211074,E,CESG/ACESG
123211072,E,CLB
123211113,E,CLB amount entered is greater than the transfer amount
123211112,E,CLB Fee Offset not permitted on this withdrawal type
123210922,E,CLB request failed
123211459,E,APGrant cannot be requested for the Province of province
123211607,E,"Cannot restrict PCG role effective interval, please use the PCG Association intervals instead"
123211604,E,The CRA cancellation of this plan requires submission of cancel slips for years starting with YYYY and any subsequent submitted years.
123209061,E,Registration Year can not be changed if plan is Registered
123208996,E,Financial information cannot be estimated this far into the future
123211575,E,A Grant Repayment cannot be made if a Transfer Out exists
123208939,E,"LIF annuitant is over age 80, payment cannot be processed"
123210361,E,"LIF annuitant is over age 90, payment cannot be processed"
123210778,E,"LIF annuitant is over age 1, payment cannot be processed"
123211373,E,Cannot perform a future dated inquiry
123209063,E,Cannot reopen a plan with unreversed estate or beneficiary distributions
123209062,E,Cannot reopen a deregistered plan
123211603,E,"Cannot repay only Quebec PGrant if the Grant Repaymen reason is not Ineligi ble Transfer, AIP, AIP Transfer to an RRSP or AIP Transfer to a post-secondary"
123211598,E,Missing Contribution Allocations Information
123211684,E,Cannot tag as correction a contribution transaction in Submitted or Accepted HRSDC status
123211425,E,There is a CDSB deposit in transit
123211424,E,There is a CDSG deposit in transit
123211528,E,Withdrawal is successful and a CDSG and/or CDSB repayment was triggered
123211730,E,Certification Date must be on or after beneficiary's date of birth
123211731,E,Certification Date must be on or after the Plan Creation Date
123211399,E,Tax code change failed: there are un-reversed transactions on the plan
123209425,E,Checksum error for 1 at 2
123209003,E,"Spousal Transfer not allowed, client is still alive"
123211313,E,Close
123211547,E,Plan Close Date must be the same as the Close Date already reported to CRA. Original Close Date was Close_Date.
123211314,E,the Close Date is prior to the Creation Date
123211316,E,a close reason already exists and cannot be changed. The plan must be re-opened and re-closed to change the close reason 
123211315,E,the Close Reason cannot be blank
123211524,E,Contract must not be nullified
123211443,E,Contract must have the status of Registration confirmed or Closed
123209924,E,Contribution is not allowed on a Lock-in RRSP plan
123211252,E,"There is a Beneficiary in school, process this as a PSE withdrawal"
